,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
3867490,110,356,220,124715209.2,-1,1.002602,53404879.25,,,1.00253,1393.4,1.002746,1951.18,1.00262,-7.1698427,19602,356_220_110
4441720,140,408,330,2253750.06,-1,0.998145,208801813.66,0.996475,0.997032,0.998089,18827.55,0.998312,11478.4,0.998228,-8.710027,22473,408_330_140
1684336,114,156,520,0.0,0,1.002752,5952846.6,1.002752,1.002752,1.001774,108856.25,1.003097,57028.8,1.002642,-21.42012,8632,156_520_114
3214593,158,297,20,1522230.86,1,1.002245,1440457.88,,,1.001569,35532.0,1.002922,23720.0,1.002381,-12.840033,16337,297_20_158
3422970,135,315,540,165494.01,-1,0.994705,4777039.62,0.994101,0.994705,0.994705,457437.78,0.995309,367784.16,0.995039,-11.429787,17379,315_540_135
2130214,43,197,540,382448.3,1,0.999287,10082074.02,1.000029,0.9998,0.998888,53973.92,0.999344,5084.28,0.999305,-2.080202,10889,197_540_43
5144799,19,472,290,1260514.65,-1,0.999153,6744100.24,,,0.999153,203.86,0.999888,31009.52,0.999158,15.989542,25989,472_290_19
2099581,56,195,100,504605.63,-1,0.997383,4805661.15,,,0.997254,19431.72,0.99803,3549.82,0.99791,-15.919805,10735,195_100_56
4738052,72,435,300,639979.28,1,0.998815,70983983.22,0.999264,0.999264,0.998534,9413.33,0.999208,17773.0,0.998767,-0.6598234,23955,435_300_72
1706408,122,158,540,0.0,0,0.99892,58570309.16,0.99892,0.99892,0.998324,318355.17,0.99892,244320.3,0.998661,0.8094311,8744,158_540_122
3764278,98,347,10,342839.55,1,1.000936,1541278.46,,,0.999405,159292.82,1.000936,185997.6,1.000112,-2.899766,19086,347_10_98
5237616,36,480,530,0.0,0,0.999584,120735456.93,0.999584,0.999584,0.999515,32708.25,0.999652,180719.77,0.999536,6.569624,26453,480_530_36
2512360,110,232,490,0.0,0,0.997702,52812571.79,0.997702,0.997702,0.997557,122545.92,0.997702,37206.88,0.997669,1.3899803,12809,232_490_110
2743489,0,254,10,12878211.28,-1,1.000291,13760524.47,,,1.000291,32041.69,1.000508,29018.28,1.000405,-7.659793,13971,254_10_0
4268475,95,392,470,27853669.67,-1,1.002207,164115918.13,0.999643,1.000669,1.002207,71162.0,1.002335,198262.35,1.00224,-7.5101852,21607,392_470_95
99468,40,9,240,452037.25,1,1.001521,3592492.18,,,1.001521,36400.0,1.002072,13020.15,1.001927,7.4601173,519,9_240_40
4559624,44,419,180,0.0,0,1.0008,26770392.22,,,1.000644,3858.0,1.001007,1929.7,1.000886,-3.2800436,23063,419_180_44
3889015,35,358,200,295216.48,1,1.000583,21503530.49,,,1.000413,13359.99,1.000583,24123.0,1.000474,2.900362,19710,358_200_35
4931585,5,453,80,1187106.76,-1,0.997639,2733156.71,,,0.997639,45271.68,0.997879,45032.84,0.997759,6.8700314,24923,453_80_5
2635343,111,244,70,0.0,0,0.999625,773849.17,,,0.999625,11489.39,1.000235,196.8,1.000224,6.2704086,13427,244_70_111
443344,76,41,520,95849.53,-1,0.998802,8041849.49,0.998369,0.998694,0.998802,13281.12,0.999019,27675.0,0.998873,-5.289912,2307,41_520_76
841080,61,79,40,0.0,0,0.99975,4158279.43,,,0.999532,4568.0,0.99975,4569.0,0.999641,-4.630089,4349,79_40_61
1779331,156,165,390,1639246.66,1,0.998923,16966310.89,1.010637,1.00295,0.998557,166462.56,0.998923,27863.09,0.998871,2.1004677,9114,165_390_156
2772357,13,256,360,2081242.33,-1,0.996811,33182271.95,0.968098,0.982562,0.996811,60196.88,0.996918,34335.45,0.99688,-13.459921,14116,256_360_13
4196924,144,386,190,9276660.3,-1,0.9986,14952857.02,,,0.9986,22434.0,0.998867,37400.0,0.9987,-3.399849,21249,386_190_144
5181969,189,475,490,1432859.85,-1,0.997974,28487557.95,0.996725,0.99752,0.997974,8790.0,0.998088,26900.46,0.998002,-4.9299,26174,475_490_189
2879413,7,266,240,18938931.05,-1,1.000695,19301125.7,,,1.000609,12529.08,1.000911,6498.52,1.000808,9.629726,14654,266_240_7
58139,190,5,280,1099621.4,1,1.002756,24060997.22,,,1.002136,207557.6,1.002814,26933.4,1.002736,0.8904934,303,5_280_190
1898588,28,176,400,493900.61,-1,0.996572,12925094.35,0.994016,0.99501,0.99643,28354.74,0.996643,421.2,0.99664,-6.520152,9720,176_400_28
2237383,151,207,420,0.0,0,1.001015,145811090.12,1.001015,1.001015,1.001015,453521.0,1.001234,186599.87,1.00117,-3.5500526,11427,207_420_151
1447440,155,135,40,147435.92,1,0.998607,1071128.43,,,0.997721,135.14,0.998902,23068.65,0.997728,20.810366,7429,135_40_155
5024735,155,461,330,1168336.58,-1,0.999762,6672755.64,0.951389,0.978406,0.999762,20437.73,1.00002,16167.84,0.999906,0.18954277,25388,461_330_155
2083539,134,193,390,2219437.88,-1,1.001675,29656400.97,0.971119,0.980668,1.001675,39463.38,1.00263,78907.5,1.001994,-16.97004,10654,193_390_134
1582196,18,147,290,1587459.65,1,1.00708,3030288.3,,,1.006322,27973.16,1.00708,5312.0,1.006959,-8.490086,8114,147_290_18
1368798,115,127,450,0.0,0,0.997576,26896732.78,0.997576,0.997576,0.99724,6050.64,0.998304,73754.1,0.99732,4.1401386,7030,127_450_115
1725738,147,160,420,0.0,0,0.996612,23568917.72,0.996612,0.996612,0.996612,25685.75,0.996859,49603.96,0.996696,6.200075,8842,160_420_147
3467709,78,320,30,0.0,0,1.000572,1344241.62,,,0.999551,92907.1,1.000572,17640.0,1.000409,-44.819714,17603,320_30_78
3178642,140,293,420,21400084.16,-1,0.994347,167746134.08,0.979445,0.981244,0.994347,32972.4,0.994412,7585.69,0.9944,0.6198883,16157,293_420_140
4083153,173,376,0,0.0,0,0.999266,1681583.0,,,0.999266,399.18,1.000367,199.81,1.0,0.18954277,20680,376_0_173
2303026,124,213,420,0.0,0,0.996747,6445626.28,0.996747,0.996747,0.99649,11610.0,0.996747,58026.29,0.996533,-5.2797794,11757,213_420_124
2368540,167,219,410,400385.92,-1,0.997916,17307177.74,0.995305,0.995982,0.997916,1651.04,0.998207,133566.68,0.99792,-3.1000376,12086,219_410_167
150006,84,14,120,65803175.27,1,1.000595,108408731.22,,,1.000057,276837.0,1.000433,55388.2,1.00037,-2.7298927,782,14_120_84
4378628,48,402,480,317519.52,-1,1.004429,31878817.76,1.004373,1.004373,1.00426,48357.24,1.004654,22313.75,1.00453,-9.980202,22158,402_480_48
1223105,3,114,210,9743182.95,-1,1.001035,58674518.26,,,1.00099,10957.0,1.001309,95137.14,1.001023,4.800558,6291,114_210_3
2557281,56,237,0,3776120.0,1,1.000909,3952390.56,,,0.999348,16642.0,1.00271,69380.19,1.0,5.489588,13035,237_0_56
4457307,127,410,10,0.0,0,0.999267,2339474.2,,,0.998612,71739.36,1.000249,6415.8,1.000115,16.009808,22551,410_10_127
4690364,184,431,110,0.0,0,1.000946,6069518.51,,,1.000797,20220.0,1.001243,20229.0,1.00102,-2.4300814,23716,431_110_184
673197,186,63,250,3682050.38,1,1.001285,21756755.19,,,1.001028,15612.0,1.001285,13742.08,1.001165,-1.5199184,3490,63_250_186
1110863,51,104,10,3286631.31,-1,0.998947,5622217.3,,,0.998778,23582.0,0.999625,23838.02,0.999199,-3.3402443,5721,104_10_51
4439408,28,408,220,5079571.11,1,0.99965,27541578.59,,,0.999333,59885.56,0.99965,12585.0,0.999595,-5.990267,22462,408_220_28
3531240,60,325,460,2160312.63,-1,0.996838,26879363.14,0.993274,0.994283,0.996771,29942.46,0.99704,48780.83,0.996873,-0.5799532,17921,325_460_60
1790663,59,166,420,354505.23,1,1.001474,7588279.89,1.017673,1.003761,1.001093,18332.97,1.001474,22543.95,1.001264,0.770092,9172,166_420_59
2675814,185,247,450,6201243.98,1,1.003287,39288060.26,1.050289,1.032539,1.002919,3274.92,1.00336,273.03,1.003326,16.160011,13630,247_450_185
4923205,25,452,210,5103629.91,-1,0.997635,8598457.01,,,0.997635,2290.4,0.997809,1145.4,0.997751,-3.4999847,24881,452_210_25
1621425,44,151,80,20149009.73,1,0.998044,21163446.76,,,0.998087,6003.4,0.999297,138708.0,0.998137,-1.8799305,8313,151_80_44
347980,107,32,530,2095772.75,1,1.003045,18337581.3,1.003255,1.00322,1.002801,98379.72,1.00322,27051.32,1.00313,-2.0098686,1813,32_530_107
217468,159,20,330,1196445.56,-1,0.998356,7052594.64,0.970514,0.994095,0.998356,1616.44,0.998498,17923.95,0.998368,-0.84996223,1133,20_330_159
1447805,125,135,60,3106497.36,-1,0.998716,7784488.14,,,0.997489,20334.0,0.999795,1019.05,0.999685,-5.840063,7431,135_60_125
919676,61,86,200,3483272.07,-1,1.007113,5493820.35,,,1.007113,3982.43,1.007368,3944.0,1.007241,6.25968,4750,86_200_61
1227590,157,114,430,0.0,0,0.999631,35972230.37,0.999631,0.999631,0.999631,10140.78,1.000015,260.12,1.000006,-3.0201674,6313,114_430_157
1132245,160,105,540,1512408.3,-1,0.998677,154539539.1,0.998332,0.99839,0.99862,52098.0,0.998735,16152.24,0.998708,4.75049,5829,105_540_160
4668549,169,429,120,2342935.25,-1,1.000048,6364019.33,,,0.999862,2588.88,1.000511,4209.66,1.00011,5.379915,23607,429_120_169
497526,134,47,10,1063692.96,-1,0.999933,5377003.65,,,0.999933,42500.03,1.000664,107552.16,1.00014,-6.5898895,2586,47_10_134
3633644,64,335,80,167294.53,1,1.000563,2772348.33,,,0.999388,5446.0,1.000746,1908.69,1.000394,10.609627,18433,335_80_64
3235567,132,298,520,500377.3,-1,1.000833,17568457.28,1.000268,1.000319,1.000833,21418.1,1.001039,51608.75,1.000893,1.2505054,16442,298_520_132
